@id,name,amenity,`addr:street`,addr:city,`@lat`,`@lon`
9043956382,Pharmacie Aouinat El Hajjaj صيدلية عوينات الحجاج,pharmacy,,Fès ⴼⴰⵙ فاس,34.0200745,-4.967283
9043968723,Pharmacie El Alj صيدلية العلج,pharmacy,,Fès ⴼⴰⵙ فاس,34.0199568,-4.9679916
9043970857,Pharmacie Alae Arrahman صيدلية الرحمان,pharmacy,,Fès ⴼⴰⵙ فاس,34.0178391,-4.9630909
9044125530,Pharmacie Moulay Abdellah صيدلية مولاي عبد الله,pharmacy,Avenue Derb Moulay Abdellah,Fès ⴼⴰⵙ فاس,34.0571831,-4.9933334
9045350223,Pharmacie Bab Fès صيدلية باب فاس,pharmacy,,Fès ⴼⴰⵙ فاس,34.0611947,-4.9418139
9045364285,Pharmacie Moulay M'Barek صيدلية مولاي مبارك,pharmacy,,Fès,34.0639385,-4.9543363
9045374425,Pharmacie Ain Nokbi صيدلية عين النقبي,pharmacy,,Fès,34.0617846,-4.9526825
9045400740,Pharmacie El Kobba صيدلية القبة,pharmacy,,Fès,34.0644193,-4.9527481
9045416087,Pharmacie Jnane Kadiri صيدلية جنان القادري,pharmacy,,Fès ⴼⴰⵙ فاس,34.067096,-4.955399
9045445097,Pharmacie Al Andalous صيدلية الأندلس,pharmacy,Boulevard des Merinides,Fès ⴼⴰⵙ فاس,34.0704308,-4.966285
9045451994,Pharmacie Jnan Mekouar صيدلية جنان مكوار,pharmacy,,Fès ⴼⴰⵙ فاس,34.0718486,-4.96295
9048910905,Pharmacie Fatima Al Fihriya صيدلية فاطمة الفهرية,pharmacy,,Fès,34.0560754,-4.9741905
9048942320,Pharmacie Zkak Lahjar صيدلية زقاق الحجر,pharmacy,,Fès,34.0633697,-4.9777072
9049003728,Pharmacie Bab El Guissa صيدلية باب عجيسة,pharmacy,,Fès,34.068623,-4.9757032
9049003729,Pharmacie Oued Zhoun صيدلية واد الزحون,pharmacy,,Fès ⴼⴰⵙ فاس,34.0685381,-4.9706313
9051315874,Pharmacie Zarouk صيدلية زروق,pharmacy,,Fès ⴼⴰⵙ فاس,34.0707225,-4.9689367
9051360164,Pharmacie Hanane صيدلية حنان,pharmacy,,Fès ⴼⴰⵙ فاس,34.0667619,-4.9635254
9051362482,Pharmacie Jnan Drader صيدلية جنان الدرادر,pharmacy,,Fès ⴼⴰⵙ فاس,34.0673755,-4.9698138
9051373294,Pharmacie Sidi Boujida صيدلية سيدي بوجيدة,pharmacy,,Fès ⴼⴰⵙ فاس,34.0667762,-4.9669479
9051405111,Pharmacie Ibn Battouta صيدلية بن بطوطة,pharmacy,,Fès ⴼⴰⵙ فاس,34.0656218,-4.9624823
9051555679,Pharmacie Al Anouar صيدلية الأنوار,pharmacy,,Fès ⴼⴰⵙ فاس,34.0637703,-4.9664302
9051567252,Pharmacie Bab El Hamraa صيدلية باب الحمراء,pharmacy,,Fès,34.0605946,-4.9688505
9051585120,Pharmacie Lagzira صيدلية الجزيرة,pharmacy,,Fès,34.0620445,-4.9716214
9056633676,Pharmacie Tadlaoui صيدلية التدلاوي,pharmacy,,Fès,34.0541841,-5.0183917
9060425474,Pharmacie Bouramana صيدلية بورمانة,pharmacy,Rue Khalid Ibn Walid,Fès,34.0225701,-4.9940671
9060655331,Pharmacie de Paris صيدلية باريس,pharmacy,,Fès,34.0103805,-4.9858207
9060727343,Pharmacie Ibn Taymiya صيدلية بن تيمية,pharmacy,Rocade Sud,Fès ⴼⴰⵙ فاس,33.9902509,-4.9908913
9060749381,Pharmacie Slaoui صيدلية السلاوي,pharmacy,,Fès,33.9979001,-4.9846357
9062914094,Pharmacie Meliani صيدلية ملياني,pharmacy,,Fès ⴼⴰⵙ فاس,33.9871216,-4.986228
9062937355,Pharmacie Mouldwa صيدلية مولدوا,pharmacy,Lots Sabaté 1 Zouhour,Fès ⴼⴰⵙ فاس,33.9841552,-4.9860443
9062945305,Pharmacie El Kadiri صيدلية القادري,pharmacy,,Fès ⴼⴰⵙ فاس,33.9921687,-4.9878437
9062947497,Pharmacie Arrayhane صيدلية الريحان,pharmacy,,Fès,33.9945831,-4.970386
9062954266,Pharmacie Almaz صيدلية ألماز,pharmacy,,Fès ⴼⴰⵙ فاس,33.9905847,-4.977379
9062969840,Pharmacie l'Humanité صيدلية الإنسانية,pharmacy,,Fès,33.9782135,-5.0264176
9062971624,Pharmacie Faculté Echariaa صيدلية كلية الشريعة,pharmacy,,Fès,33.9984657,-4.9750457
9062980670,Pharmacie Jardins El Badie صيدلية حدائق البديع,pharmacy,,Fès ⴼⴰⵙ فاس,33.9861055,-5.0122274
9063042255,Pharmacie Diamant de Fès صيدلية جوهرة فاس,pharmacy,,Fès ⴼⴰⵙ فاس,33.9943582,-4.9666565
9063046705,Pharmacie Route Sidi Hrazem صيدلية طريق سيدي حرازم,pharmacy,,Fès ⴼⴰⵙ فاس,34.010757,-4.9558975
9063050284,Pharmacie Menzeh Saïss صيدلية منزه سايس,pharmacy,,Fès ⴼⴰⵙ فاس,34.0075084,-4.9541278
9064150951,Pharmacie Guard صيدلية كارد,pharmacy,,Fès ⴼⴰⵙ فاس,34.0112352,-4.9739285
9064151371,Pharmacie Ibno Tachefine صيدلية ابن تاشفين,pharmacy,Rue Taiwan,Fès ⴼⴰⵙ فاس,34.0117766,-4.9722125
9064248041,Pharmacie Essania صيدلية السانية,pharmacy,,Fès فاس,34.0098741,-4.9609846
9064274028,Pharmacie Bel Air صيدلية بلير,pharmacy,,Fès ⴼⴰⵙ فاس,34.0126429,-4.9607711
9067076233,Pharmacie Ryad Saiss صيدلية رياض سايس,pharmacy,,Fès ⴼⴰⵙ فاس,34.0145582,-4.9616357
9067097844,Pharmacie Hay Riyad صيدلية حي الرياض,pharmacy,,Fès ⴼⴰⵙ فاس,34.0192846,-4.9605092
9067122685,Pharmacie El Otmani صيدلية العثماني,pharmacy,,Fès ⴼⴰⵙ فاس,34.0229583,-4.9649338
9067461578,Pharmacie de l'Université صيدلية الجامعة,pharmacy,Avenue Ibn Khatib زنقة شفشاون,Fès,34.033483,-4.9859151
9074295920,Pharmacie Al Alia صيدلية العالية,pharmacy,Boulevard Abu Houriya,Fès,34.0139018,-5.0059757
9077198847,Pharmacie Masjid Arreda صيدلية مسجد الرضى,pharmacy,,Fès,34.002482,-4.9982576
9077218586,Pharmacie des 3 Sources صيدلية المنابع الثلاث,pharmacy,,Fès,33.9967109,-4.9940193
9077240390,Pharmacie Jamai صيدلية الجامعي,pharmacy,,Fès,33.9952552,-5.003872
9077291355,Pharmacie Rachidia 3 صيدلية الراشدية,pharmacy,,Fès,34.0123275,-5.0141604
9077313479,Pharmacie Al Alaoui صيدلية العلوي,pharmacy,,Fès ⴼⴰⵙ فاس,33.9918236,-5.0052984
9077395032,Pharmacie Riad El Yassamine صيدلية رياض الياسمين,pharmacy,,Fès,33.9947174,-5.0112751
9080092417,Pharmacie Steven صيدلية ستيفن,pharmacy,,فاس,34.0258203,-5.0095409
9080252241,Pharmacie Technologie صيدلية التكنولوجيا,pharmacy,,Fès,34.0077585,-5.0138875
9080367514,Pharmacie Socrate صيدلية سقراط,pharmacy,,Fès,34.0039944,-5.0171304
9080513814,Pharmacie Zahraoui صيدلية الزهراوي,pharmacy,,Fès,34.001512,-5.0153503
9082210309,Pharmacie Al Madina صيدلية المدينة,pharmacy,,Fès,34.0032877,-5.0111208
9082226035,Pharmacie Borj Ennakhil صيدلية برج النخيل,pharmacy,,Fès,33.99852,-5.0160907
9082234019,Pharmacie Zineb صيدلية زينب,pharmacy,,Fès,33.9948475,-5.0175189
9082250910,Pharmacie Ahel Fès صيدلية أهل فاس,pharmacy,,Fès ⴼⴰⵙ فاس,33.9877828,-5.0407775
9082252419,Pharmacie California صيدلية كاليفورنيا,pharmacy,,Fès ⴼⴰⵙ فاس,33.9925945,-5.0205935
9082305309,Pharmacie El Aziza صيدلية العزيزة,pharmacy,,Fès ⴼⴰⵙ فاس,33.9938707,-5.0313473
9088108976,Pharmacie Rihab صيدلية رحاب,pharmacy,,Fès,34.0360636,-5.0051466
9088262543,Pharmacie Bennouna صيدلية بنونة,pharmacy,,Fès,34.0233152,-5.0237243
9088494169,Pharmacie Aida صيدلية عايدة,pharmacy,,Fès,34.0390484,-5.0183225
9091590534,Pharmacie Zahir صيدلية زاهر,pharmacy,,Fès ⴼⴰⵙ فاس,34.021658,-5.0579744
9091796679,Pharmacie Dalia صيدلية الدالية,pharmacy,,Fès ⴼⴰⵙ فاس,33.9932207,-5.0520318
9094719849,Pharmacie Wisslane صيدلية ويسلان,pharmacy,,Fès,34.0168098,-5.0494146
9094725558,Pharmacie des Champs صيدلية الحقول,pharmacy,,Fès,34.0361253,-5.0345556
9094730495,Pharmacie Moussaoui صيدلية موساوي,pharmacy,,Fès,34.0414705,-5.048577
9094860849,Pharmacie Al Omnia صيدلية الأمنية,pharmacy,,Fès,34.0272369,-5.0520034
9094866098,Pharmacie Paraconfiance صيدلية باراكونفيونس,pharmacy,,Fès,34.0226454,-5.0489759
9098553534,Pharmacie Nellia صيدلية نيليا,pharmacy,,Fès,34.0144488,-5.0362829
9098697829,Pharmacie Belmhani صيدلية بلمهاني,pharmacy,,Fès ⴼⴰⵙ فاس,34.0523606,-4.9924017
9105637082,Pharmacie Tajmouati صيدلية تجموعتي,pharmacy,,Fès,34.0117048,-5.0070681
9105659218,Pharmacie El Borj صيدلية البرج,pharmacy,,Fés,34.0686958,-4.9857424
9105667807,Pharmacie Hay Benslimane صيدلية حي بنسليمان,pharmacy,,Fès,34.0696287,-4.9864241
9105714468,Pharmacie de Fès صيدلية فاس,pharmacy,,Fès,34.06438,-5.0110997
9107961171,Pharmacie Ouandou صيدلية واندو,pharmacy,Avenue Youssef Ben Tachefine,Fès فاس,34.0572905,-5.0314442
9107998723,Pharmacie Ziat صيدلية الزيات,pharmacy,,Fès,34.0585728,-4.9791927
9651845874,Pharmacie Nationale,pharmacy,,,34.0626035,-4.9795049
11078278907,مصحة طب العيون فاس OCF,clinic,,,34.0280753,-4.998582
11309227132,Pharmacie Nour,pharmacy,,,34.0529333,-4.9921724
11383498778,,clinic,,,34.0038095,-4.9726886
13265043539,Pharmacie ROUTE AIN CHKEF,pharmacy,lot Riad yassamine,Fes,33.9976267,-5.011974
150786744,University hospital Hassan II,hospital,,,34.0043481,-4.9622857
394139696,Clinique RAIS,hospital,Avenue Allal Ben Abdallah,Fès,34.0335173,-5.006211
394139704,Clinique Agdal مصحة أكدال,clinic,,Fès,34.0356144,-5.0091297
478962749,clinique Nour مصحة النور,clinic,,FEZ,34.0306759,-5.0094088
530892959,Croissant rouge marocain,hospital,,rue mohamed el hansali fes,34.0382154,-5.0006078
531716167,Dispensaire,clinic,Avenue Lalla Hasnae,Fes ville,34.0448754,-5.0012175
533829327,Hôpital Omar Drissi,hospital,"Av Allal El Fassi Avenue de La Liberte, Fès, Maroc",,34.0573836,-4.9813786
561184067,مستشفى ابن البتطار,hospital,,فاس,34.0425666,-4.9847657
606741265,Polyclinique Atlas,clinic,Boulevard Moulay Rachid,Fez,34.0264562,-4.9904564
606825183,Centre De Dialyse Et Des Maladies Renales SAADA,clinic,Rue Limoune,,34.0228991,-5.0058145
607107945,الكوثر,hospital,,fez,34.0143665,-4.9998494
789181172,Hopital Ibn Alkhatib,hospital,,Fès,34.0636488,-4.9901604
789182504,مستشفى الغساني,hospital,طريق مستشفى الغساني,فاس,34.0446665,-4.985025
789284217,Centre de santé adarissa المركز الصحي الادارسة,hospital,,,34.0173921,-5.0136059
789787636,dispenssaire ain zliten,hospital,,Fes Médina ain zleten,34.0641064,-4.9809569
789787792,croissant rouge el batha الهلال الاحمر,hospital,,Fes Médina batha,34.0597948,-4.9821199
789788356,docteur Générale,hospital,,Fes Médina batha,34.0602977,-4.9816195
863358238,,hospital,,,34.0530199,-4.9882772
919406293,Hopital Ibn Khaldoun,hospital,,,34.06329,-4.9907796
919586648,,hospital,,,34.0451081,-4.9852771
1008795060,Clinique des Specialites Ryad,clinic,,2 RUE BENZAKOUR ATLAS FES,34.0312267,-4.9988263
